GO:0006302	2.986	5	0.0762400000	0.6390896341	5	6	6	double-strand break repair	139352981,108010210,108018376,108006406,108016790
GO:0006605	2.382	4	0.0762700000	0.6390896341	4	7	7	protein targeting	108005543,108008907,108009491,108017245
GO:0070740	3.721	6	0.0777100000	0.6441013253	6	7	7	tubulin-glutamic acid ligase activity	108011140,108007166,108020143,108021570,108020404,108009180
GO:0070286	3.412	6	0.0800300000	0.6565427381	6	11	11	axonemal dynein complex assembly	108012606,108009065,136116540,108018931,108018245,108008120
GO:0001054	1.878	4	0.0824400000	0.6633997727	4	10	10	obsolete RNA polymerase I activity	108008634,108009016,108021012,108020796
GO:0008569	10.569	12	0.0826600000	0.6633997727	12	12	15	minus-end-directed microtubule motor activity	108015691,108019204,108020148,108013006,108014444,108014446,108016394,108012831,108011632,108018365,108021122,108016798
GO:0010498	2.495	5	0.0838400000	0.6633997727	5	13	13	proteasomal protein catabolic process	108008552,108008719,108010228,108017086,108010589
GO:0071014	1.890	4	0.0841900000	0.6633997727	4	7	7	post-mRNA release spliceosomal complex	108008637,108010115,108018930,108019600
GO:0050660	21.419	26	0.0890800000	0.6962508791	26	45	48	flavin adenine dinucleotide binding	108006666,108013806,108009763,108021395,108009866,108008474,108019124,108004954,108007436,108009165,108006230,108014060,108020744,108010516,108017141,108021112,108005276,108005277,108005278,108005274,108005283,108005281,108010629,108012352,108016750,108016742
GO:0000149	8.856	12	0.0898200000	0.6962508791	12	22	22	SNARE binding	108005352,108012526,108011264,108010910,108015761,108018959,108009392,108017128,108018438,118877357,108021146,108021267
GO:0007219	10.525	13	0.0905700000	0.6962508791	13	20	20	Notch signaling pathway	108009712,108020995,108010757,108018762,108016135,108018886,108005517,108016311,108012732,108010106,108014019,108015444,108021301
GO:0043231	25.217	30	0.0948800000	0.7091510526	30	59	65	intracellular membrane-bounded organelle	108020922,108008426,108016824,108015543,108015521,108008506,108016982,108018849,108012701,108014429,108018123,108014524,108008850,108017794,108018226,108009241,108015229,108006325,108015246,108018297,108021016,108004692,108017985,108015365,108009509,108016775,108019871,108009602,108008318,108015430
GO:0035091	12.833	16	0.0949600000	0.7091510526	16	24	24	phosphatidylinositol binding	108007992,108010756,108017383,108013708,108011139,108021533,108013157,108015172,108016573,108009400,108004692,108017990,108019782,108019871,108011932,108015410
GO:0046933	3.682	6	0.0951500000	0.7091510526	6	14	14	proton-transporting ATP synthase activity, rotational mechanism	108009960,108008639,108020422,108014633,108015214,108014146
GO:0000166	8.228	11	0.0959400000	0.7091510526	11	16	16	nucleotide binding	108008429,108013777,108017441,108021575,108009064,108015722,108008702,108015829,108019536,108013460,108014873
GO:0006906	4.394	7	0.0962800000	0.7101036458	7	14	14	vesicle fusion	108012526,108011264,108009952,108018959,108014692,108018438,118877357
GO:0045202	36.599	40	0.0979500000	0.7140862887	40	50	50	synapse	108006625,108009716,108019970,108008383,108019080,108004869,139353246,108009834,108005448,108021510,108020196,108018853,108014479,108016232,108017582,108019326,108013990,108018807,108017645,108015077,108011409,108018039,108014568,108015189,108012887,108012866,108009292,108016595,108013451,108021095,108015326,108006426,108019798,108018438,108014865,108009481,108004795,108014169,108009600,108011881
GO:0022848	8.414	10	0.0996300000	0.7201851020	10	10	10	acetylcholine-gated monoatomic cation-selective channel activity	139353246,108021510,108020196,108018853,108017582,108018807,108015077,108018039,108015189,108006426
