"LON","LAT","YEAR","MO","DY","HR","RH2M","T2M","PRECTOTCORR","city"
-84.2867,37.5683,2023,1,4,14,91.36,11.76,1.08,"Berea"
-84.2867,37.5683,2023,1,4,15,88.49,11.88,0.27,"Berea"
-84.2867,37.5683,2023,1,4,16,83.73,12.49,0.13,"Berea"
-84.2867,37.5683,2023,1,4,17,72.79,14.67,0.17,"Berea"
-84.2867,37.5683,2023,1,4,18,64.19,15.79,0.05,"Berea"
-84.2867,37.5683,2023,1,4,19,60.37,15.71,0.01,"Berea"
-84.2867,37.5683,2023,1,4,20,60.98,14.88,0,"Berea"
-84.2867,37.5683,2023,1,4,21,66.26,13.31,0,"Berea"
-84.2867,37.5683,2023,1,4,22,75.81,10.93,0,"Berea"
-84.2867,37.5683,2023,1,4,23,82.57,9.05,0,"Berea"
-84.2867,37.5683,2023,1,5,0,85.11,7.75,0,"Berea"
-84.2867,37.5683,2023,1,5,1,86.41,6.81,0,"Berea"
-84.2867,37.5683,2023,1,5,2,87.73,5.92,0,"Berea"
-84.2867,37.5683,2023,1,5,3,89.39,5.04,0,"Berea"
-84.2867,37.5683,2023,1,5,4,92.42,4.14,0,"Berea"
-84.2867,37.5683,2023,1,5,5,99.31,2.86,0,"Berea"
-84.2867,37.5683,2023,1,5,6,100,2.08,0,"Berea"
-84.2867,37.5683,2023,1,5,7,100,2.01,0,"Berea"
-84.2867,37.5683,2023,1,5,8,100,2,0.01,"Berea"
-84.2867,37.5683,2023,1,5,9,100,1.65,0.02,"Berea"
-84.2867,37.5683,2023,1,5,10,100,0.78,0.03,"Berea"
-84.2867,37.5683,2023,1,5,11,100,0.26,0.06,"Berea"
-84.2867,37.5683,2023,1,5,12,100,0.12,0.06,"Berea"
-84.2867,37.5683,2023,1,5,13,100,2.21,0.05,"Berea"
-84.2867,37.5683,2023,1,5,14,85.9,4.96,0,"Berea"
-84.2867,37.5683,2023,1,5,15,66.53,7.49,0,"Berea"
-84.2867,37.5683,2023,1,5,16,55.53,9.07,0,"Berea"
-84.2867,37.5683,2023,1,5,17,49.85,9.99,0,"Berea"
-84.2867,37.5683,2023,1,5,18,47.66,10.38,0,"Berea"
-84.2867,37.5683,2023,1,5,19,47.86,10.35,0,"Berea"
-84.2867,37.5683,2023,1,5,20,50.44,9.91,0.02,"Berea"
-84.2867,37.5683,2023,1,5,21,57.32,8.75,0.09,"Berea"
-84.2867,37.5683,2023,1,5,22,68.1,6.62,0.18,"Berea"
-84.2867,37.5683,2023,1,5,23,72.38,5.75,0.22,"Berea"
-84.2867,37.5683,2023,1,6,0,74.27,5.19,0.26,"Berea"
-84.2867,37.5683,2023,1,6,1,77.22,4.33,0.15,"Berea"
-84.2867,37.5683,2023,1,6,2,82.38,3.45,0.04,"Berea"
-84.2867,37.5683,2023,1,6,3,86.46,2.91,0,"Berea"
-84.2867,37.5683,2023,1,6,4,88.24,2.46,0,"Berea"
-84.2867,37.5683,2023,1,6,5,91.17,1.49,0,"Berea"
-84.2867,37.5683,2023,1,6,6,94.73,0.32,0,"Berea"
-84.2867,37.5683,2023,1,6,7,99.31,-0.71,0,"Berea"
-84.2867,37.5683,2023,1,6,8,100,-1.44,0,"Berea"
-84.2867,37.5683,2023,1,6,9,100,-1.92,0.01,"Berea"
-84.2867,37.5683,2023,1,6,10,100,-2.3,0,"Berea"
-84.2867,37.5683,2023,1,6,11,100,-2.5,0,"Berea"
-84.2867,37.5683,2023,1,6,12,100,-2.66,0.14,"Berea"
-84.2867,37.5683,2023,1,6,13,93.62,-1.05,0.04,"Berea"
-84.2867,37.5683,2023,1,6,14,78.8,1.6,0,"Berea"
-84.2867,37.5683,2023,1,6,15,65.76,3.82,0,"Berea"
-84.2867,37.5683,2023,1,6,16,60.64,5.15,0,"Berea"
-84.2867,37.5683,2023,1,6,17,57.68,6.2,0,"Berea"
-84.2867,37.5683,2023,1,6,18,55.62,6.93,0,"Berea"
-84.2867,37.5683,2023,1,6,19,55.21,7.24,0,"Berea"
-84.2867,37.5683,2023,1,6,20,57.51,6.97,0,"Berea"
-84.2867,37.5683,2023,1,6,21,70.06,5.55,0,"Berea"
-84.2867,37.5683,2023,1,6,22,88.13,1.8,0,"Berea"
-84.2867,37.5683,2023,1,6,23,88.22,1.13,0,"Berea"
-84.2867,37.5683,2023,1,7,0,87.16,1.11,0,"Berea"
-84.2867,37.5683,2023,1,7,1,87.27,0.98,0,"Berea"
-84.2867,37.5683,2023,1,7,2,88.2,0.68,0,"Berea"
-84.2867,37.5683,2023,1,7,3,87.99,0.52,0,"Berea"
-84.2867,37.5683,2023,1,7,4,86.2,0.69,0,"Berea"
-84.2867,37.5683,2023,1,7,5,84.11,0.95,0,"Berea"
-84.2867,37.5683,2023,1,7,6,80.15,1.62,1,"Berea"
-84.2867,37.5683,2023,1,7,7,78.06,2.11,1.01,"Berea"
-84.2867,37.5683,2023,1,7,8,80.99,1.64,1.05,"Berea"
-84.2867,37.5683,2023,1,7,9,87.77,0.68,0.08,"Berea"
-84.2867,37.5683,2023,1,7,10,94.14,0.17,0.02,"Berea"
-84.2867,37.5683,2023,1,7,11,95.05,0.3,0.01,"Berea"
-84.2867,37.5683,2023,1,7,12,95.72,0.39,0,"Berea"
-84.2867,37.5683,2023,1,7,13,93.96,1.5,0,"Berea"
-84.2867,37.5683,2023,1,7,14,85.95,3.6,0.01,"Berea"
-84.2867,37.5683,2023,1,7,15,76.94,5.58,0.01,"Berea"
-84.2867,37.5683,2023,1,7,16,66.4,7.55,0.01,"Berea"
-84.2867,37.5683,2023,1,7,17,59.81,8.98,0.01,"Berea"
-84.2867,37.5683,2023,1,7,18,56.08,9.96,0,"Berea"
-84.2867,37.5683,2023,1,7,19,54.97,10.29,0,"Berea"
-84.2867,37.5683,2023,1,7,20,56.64,9.98,0,"Berea"
-84.2867,37.5683,2023,1,7,21,76.36,8.28,0,"Berea"
-84.2867,37.5683,2023,1,7,22,84.68,4.41,0,"Berea"
-84.2867,37.5683,2023,1,7,23,89.61,2.9,0,"Berea"
-84.2867,37.5683,2023,1,8,0,88.87,2.55,0,"Berea"
-84.2867,37.5683,2023,1,8,1,89.08,2.14,0,"Berea"
-84.2867,37.5683,2023,1,8,2,87.3,2.35,0.01,"Berea"
-84.2867,37.5683,2023,1,8,3,87.46,2.28,0.05,"Berea"
-84.2867,37.5683,2023,1,8,4,88.92,2.43,0.42,"Berea"
-84.2867,37.5683,2023,1,8,5,88.93,2.73,0.36,"Berea"
-84.2867,37.5683,2023,1,8,6,88.29,2.99,0.16,"Berea"
-84.2867,37.5683,2023,1,8,7,89.86,3.1,0.17,"Berea"
-84.2867,37.5683,2023,1,8,8,91.64,3.17,0.46,"Berea"
-84.2867,37.5683,2023,1,8,9,93.45,3.29,0.55,"Berea"
-84.2867,37.5683,2023,1,8,10,95.36,3.33,0.27,"Berea"
-84.2867,37.5683,2023,1,8,11,96.12,3.33,0.18,"Berea"
-84.2867,37.5683,2023,1,8,12,96.47,3.36,0.04,"Berea"
-84.2867,37.5683,2023,1,8,13,95.71,3.91,0.08,"Berea"
-84.2867,37.5683,2023,1,8,14,93.94,5.02,0.1,"Berea"
-84.2867,37.5683,2023,1,8,15,92.96,5.97,0.15,"Berea"
-84.2867,37.5683,2023,1,8,16,92.93,6.83,0.16,"Berea"
-84.2867,37.5683,2023,1,8,17,93.9,7.27,0.19,"Berea"
-84.2867,37.5683,2023,1,8,18,94.54,7.46,0.28,"Berea"
-84.2867,37.5683,2023,1,8,19,95.57,7.18,0.34,"Berea"
-84.2867,37.5683,2023,1,8,20,96.19,6.59,0.33,"Berea"
-84.2867,37.5683,2023,1,8,21,95.86,5.88,0.29,"Berea"
-84.2867,37.5683,2023,1,8,22,96.1,5.1,0.2,"Berea"
-84.2867,37.5683,2023,1,8,23,95.99,4.53,0.12,"Berea"
-84.2867,37.5683,2023,1,9,0,96.03,4.03,0.06,"Berea"
-84.2867,37.5683,2023,1,9,1,96.49,3.45,0.03,"Berea"
-84.2867,37.5683,2023,1,9,2,96.32,2.94,0.01,"Berea"
-84.2867,37.5683,2023,1,9,3,95.9,2.54,0.01,"Berea"
-84.2867,37.5683,2023,1,9,4,95.74,2.28,0.01,"Berea"
-84.2867,37.5683,2023,1,9,5,96.38,1.96,0.01,"Berea"
-84.2867,37.5683,2023,1,9,6,96.65,1.69,0.01,"Berea"
-84.2867,37.5683,2023,1,9,7,95.7,1.46,0.02,"Berea"
-84.2867,37.5683,2023,1,9,8,96.2,1.05,0.03,"Berea"
-84.2867,37.5683,2023,1,9,9,95.98,0.84,0.02,"Berea"
-84.2867,37.5683,2023,1,9,10,96.6,0.51,0.02,"Berea"
-84.2867,37.5683,2023,1,9,11,98.11,-0.11,0.02,"Berea"
-84.2867,37.5683,2023,1,9,12,97.82,-0.36,0,"Berea"
-84.2867,37.5683,2023,1,9,13,91.67,0.53,0,"Berea"
-84.2867,37.5683,2023,1,9,14,82,1.82,0,"Berea"
-84.2867,37.5683,2023,1,9,15,75.68,2.91,0,"Berea"
-84.2867,37.5683,2023,1,9,16,68.77,4.46,0,"Berea"
-84.2867,37.5683,2023,1,9,17,63.12,5.87,0,"Berea"
-84.2867,37.5683,2023,1,9,18,59.06,6.86,0,"Berea"
-84.2867,37.5683,2023,1,9,19,57.12,7.3,0,"Berea"
-84.2867,37.5683,2023,1,9,20,57.35,7.2,0,"Berea"
-84.2867,37.5683,2023,1,9,21,72.75,6.06,0,"Berea"
-84.2867,37.5683,2023,1,9,22,67.07,4.34,0,"Berea"
-84.2867,37.5683,2023,1,9,23,66.44,3.9,0,"Berea"
-84.2867,37.5683,2023,1,10,0,68.41,3.23,0,"Berea"
-84.2867,37.5683,2023,1,10,1,72.16,2.39,0,"Berea"
-84.2867,37.5683,2023,1,10,2,76.68,1.45,0,"Berea"
-84.2867,37.5683,2023,1,10,3,81.46,0.44,0,"Berea"
-84.2867,37.5683,2023,1,10,4,86.28,-0.35,0,"Berea"
-84.2867,37.5683,2023,1,10,5,88.81,-0.59,0,"Berea"
-84.2867,37.5683,2023,1,10,6,91.19,-0.8,0,"Berea"
-84.2867,37.5683,2023,1,10,7,92.81,-0.83,0,"Berea"
-84.2867,37.5683,2023,1,10,8,92.96,-0.64,0,"Berea"
-84.2867,37.5683,2023,1,10,9,93.33,-0.52,0,"Berea"
-84.2867,37.5683,2023,1,10,10,97.95,-1.25,0,"Berea"
-84.2867,37.5683,2023,1,10,11,100,-2.06,0,"Berea"
-84.2867,37.5683,2023,1,10,12,100,-1.98,0,"Berea"
-84.2867,37.5683,2023,1,10,13,89.85,0.07,0,"Berea"
-84.2867,37.5683,2023,1,10,14,79.38,2.67,0,"Berea"
-84.2867,37.5683,2023,1,10,15,68.19,5.96,0,"Berea"
-84.2867,37.5683,2023,1,10,16,57.11,9.04,0,"Berea"
-84.2867,37.5683,2023,1,10,17,54.02,10.65,0,"Berea"
-84.2867,37.5683,2023,1,10,18,53.82,11.55,0,"Berea"
-84.2867,37.5683,2023,1,10,19,56.86,11.74,0,"Berea"
-84.2867,37.5683,2023,1,10,20,63.22,11.35,0,"Berea"
-84.2867,37.5683,2023,1,10,21,79.37,9.49,0,"Berea"
-84.2867,37.5683,2023,1,10,22,91.37,7.03,0,"Berea"
-84.2867,37.5683,2023,1,10,23,92.91,6.47,0,"Berea"
-84.2867,37.5683,2023,1,11,0,94.01,6.28,0,"Berea"
-84.2867,37.5683,2023,1,11,1,95.89,5.72,0,"Berea"
-84.2867,37.5683,2023,1,11,2,100,4.89,0,"Berea"
-84.2867,37.5683,2023,1,11,3,100,4.41,0,"Berea"
-84.2867,37.5683,2023,1,11,4,100,3.73,0,"Berea"
-84.2867,37.5683,2023,1,11,5,100,2.94,0,"Berea"
-84.2867,37.5683,2023,1,11,6,100,3.05,0,"Berea"
-84.2867,37.5683,2023,1,11,7,100,3.5,0,"Berea"
-84.2867,37.5683,2023,1,11,8,100,4.11,0,"Berea"
-84.2867,37.5683,2023,1,11,9,100,4.09,0,"Berea"
-84.2867,37.5683,2023,1,11,10,100,4.06,0,"Berea"
-84.2867,37.5683,2023,1,11,11,100,4.16,0,"Berea"
-84.2867,37.5683,2023,1,11,12,100,4.09,0.12,"Berea"
-84.2867,37.5683,2023,1,11,13,95.71,5.01,0.19,"Berea"
-84.2867,37.5683,2023,1,11,14,89.07,7.21,0.61,"Berea"
-84.2867,37.5683,2023,1,11,15,87.88,8.38,1.34,"Berea"
-84.2867,37.5683,2023,1,11,16,87.77,9.27,1.09,"Berea"
-84.2867,37.5683,2023,1,11,17,84.93,10.92,0.77,"Berea"
-84.2867,37.5683,2023,1,11,18,83.22,12.63,0.75,"Berea"
-84.2867,37.5683,2023,1,11,19,83.74,13.8,0.75,"Berea"
-84.2867,37.5683,2023,1,11,20,88.05,13.7,0.64,"Berea"
-84.2867,37.5683,2023,1,11,21,92.84,12.93,0.44,"Berea"
-84.2867,37.5683,2023,1,11,22,99.78,11.55,0.27,"Berea"
-84.2867,37.5683,2023,1,11,23,100,11.42,0.22,"Berea"
-84.2867,37.5683,2023,1,12,0,100,11.61,0.29,"Berea"
-84.2867,37.5683,2023,1,12,1,100,11.5,0.3,"Berea"
-84.2867,37.5683,2023,1,12,2,100,11.63,0.3,"Berea"
-84.2867,37.5683,2023,1,12,3,100,11.33,0.5,"Berea"
-84.2867,37.5683,2023,1,12,4,100,11.47,0.77,"Berea"
-84.2867,37.5683,2023,1,12,5,100,11.55,0.9,"Berea"
-84.2867,37.5683,2023,1,12,6,100,11.48,1.22,"Berea"
-84.2867,37.5683,2023,1,12,7,100,11.8,1.8,"Berea"
-84.2867,37.5683,2023,1,12,8,99.8,12.2,2.29,"Berea"
-84.2867,37.5683,2023,1,12,9,99.14,12.7,0.98,"Berea"
-84.2867,37.5683,2023,1,12,10,99.99,12.77,0.53,"Berea"
-84.2867,37.5683,2023,1,12,11,99.98,12.86,0.79,"Berea"
-84.2867,37.5683,2023,1,12,12,100,12.6,37.99,"Berea"
-84.2867,37.5683,2023,1,12,13,98.55,13.18,27.13,"Berea"
-84.2867,37.5683,2023,1,12,14,96.53,14.11,33.54,"Berea"
-84.2867,37.5683,2023,1,12,15,95.7,14.74,35.16,"Berea"
-84.2867,37.5683,2023,1,12,16,94.01,15.25,29.27,"Berea"
-84.2867,37.5683,2023,1,12,17,92.51,15.66,19.75,"Berea"
-84.2867,37.5683,2023,1,12,18,92.41,15.83,16.93,"Berea"
-84.2867,37.5683,2023,1,12,19,93.19,15.57,44.54,"Berea"
-84.2867,37.5683,2023,1,12,20,92.69,14.86,39.45,"Berea"
-84.2867,37.5683,2023,1,12,21,92.97,12.87,24.15,"Berea"
-84.2867,37.5683,2023,1,12,22,94.25,10.4,14.48,"Berea"
-84.2867,37.5683,2023,1,12,23,92.78,8.31,14.7,"Berea"
-84.2867,37.5683,2023,1,13,0,91.89,6.56,37.67,"Berea"
-84.2867,37.5683,2023,1,13,1,92.27,5.95,60.31,"Berea"
-84.2867,37.5683,2023,1,13,2,92.39,5.76,49.75,"Berea"
-84.2867,37.5683,2023,1,13,3,93.02,5,28.15,"Berea"
-84.2867,37.5683,2023,1,13,4,93.9,3.92,14.24,"Berea"
-84.2867,37.5683,2023,1,13,5,94.19,3.26,11.18,"Berea"
-84.2867,37.5683,2023,1,13,6,93.78,2.9,12.58,"Berea"
-84.2867,37.5683,2023,1,13,7,93.5,2.51,10.07,"Berea"
-84.2867,37.5683,2023,1,13,8,94.6,2.06,9.52,"Berea"
-84.2867,37.5683,2023,1,13,9,94.89,1.79,10.57,"Berea"
-84.2867,37.5683,2023,1,13,10,94.63,1.6,9.8,"Berea"
-84.2867,37.5683,2023,1,13,11,94.63,1.37,9.16,"Berea"
-84.2867,37.5683,2023,1,13,12,95.2,1.05,0.9,"Berea"
-84.2867,37.5683,2023,1,13,13,93.88,1.14,0.9,"Berea"
-84.2867,37.5683,2023,1,13,14,87.29,1.84,1.3,"Berea"
-84.2867,37.5683,2023,1,13,15,79.97,2.48,1.66,"Berea"
-84.2867,37.5683,2023,1,13,16,75.15,2.97,2.12,"Berea"
-84.2867,37.5683,2023,1,13,17,72.01,3.33,2.98,"Berea"
-84.2867,37.5683,2023,1,13,18,70.68,3.43,3.53,"Berea"
-84.2867,37.5683,2023,1,13,19,71.14,3.22,3.35,"Berea"
-84.2867,37.5683,2023,1,13,20,73.1,2.8,2.45,"Berea"
-84.2867,37.5683,2023,1,13,21,76.93,2.13,2.21,"Berea"
-84.2867,37.5683,2023,1,13,22,81.51,1.05,1.55,"Berea"
-84.2867,37.5683,2023,1,13,23,83.54,0.31,0.84,"Berea"
-84.2867,37.5683,2023,1,14,0,85.21,-0.18,0.64,"Berea"
-84.2867,37.5683,2023,1,14,1,86.15,-0.53,0.65,"Berea"
-84.2867,37.5683,2023,1,14,2,87.49,-0.94,0.47,"Berea"
-84.2867,37.5683,2023,1,14,3,88.75,-1.34,0.4,"Berea"
-84.2867,37.5683,2023,1,14,4,89.39,-1.7,0.39,"Berea"
-84.2867,37.5683,2023,1,14,5,90.19,-2.21,0.46,"Berea"
-84.2867,37.5683,2023,1,14,6,90.17,-2.37,0.44,"Berea"
-84.2867,37.5683,2023,1,14,7,89.85,-2.49,0.39,"Berea"
-84.2867,37.5683,2023,1,14,8,91.33,-3.02,0.25,"Berea"
-84.2867,37.5683,2023,1,14,9,92.27,-3.27,0.14,"Berea"
-84.2867,37.5683,2023,1,14,10,91.95,-3.18,0.12,"Berea"
-84.2867,37.5683,2023,1,14,11,90.36,-2.88,0.1,"Berea"
-84.2867,37.5683,2023,1,14,12,87.97,-2.6,0.06,"Berea"
-84.2867,37.5683,2023,1,14,13,80.87,-1.9,0.05,"Berea"
-84.2867,37.5683,2023,1,14,14,66.71,-0.91,0.06,"Berea"
-84.2867,37.5683,2023,1,14,15,60.69,0.04,0.03,"Berea"
-84.2867,37.5683,2023,1,14,16,57.66,0.98,0.01,"Berea"
-84.2867,37.5683,2023,1,14,17,55.24,1.8,0,"Berea"
-84.2867,37.5683,2023,1,14,18,53.58,2.39,0,"Berea"
-84.2867,37.5683,2023,1,14,19,53.54,2.57,0,"Berea"
-84.2867,37.5683,2023,1,14,20,55.12,2.22,0,"Berea"
-84.2867,37.5683,2023,1,14,21,61.97,1.19,0,"Berea"
-84.2867,37.5683,2023,1,14,22,84.4,-2.27,0,"Berea"
-84.2867,37.5683,2023,1,14,23,88.34,-3.72,0,"Berea"
-84.2867,37.5683,2023,1,15,0,88.22,-4.28,0,"Berea"
-84.2867,37.5683,2023,1,15,1,87.94,-4.54,0,"Berea"
-84.2867,37.5683,2023,1,15,2,86.87,-4.55,0,"Berea"
-84.2867,37.5683,2023,1,15,3,85.28,-4.49,0,"Berea"
-84.2867,37.5683,2023,1,15,4,85.4,-4.56,0,"Berea"
-84.2867,37.5683,2023,1,15,5,86.34,-4.69,0,"Berea"
-84.2867,37.5683,2023,1,15,6,87.32,-4.77,0,"Berea"
-84.2867,37.5683,2023,1,15,7,88.42,-4.86,0,"Berea"
-84.2867,37.5683,2023,1,15,8,89.21,-4.91,0,"Berea"
-84.2867,37.5683,2023,1,15,9,90.02,-4.81,0,"Berea"
-84.2867,37.5683,2023,1,15,10,90.2,-4.73,0,"Berea"
-84.2867,37.5683,2023,1,15,11,90.13,-4.97,0,"Berea"
-84.2867,37.5683,2023,1,15,12,91.01,-5.08,0,"Berea"
-84.2867,37.5683,2023,1,15,13,77.95,-3.62,0,"Berea"
-84.2867,37.5683,2023,1,15,14,61.79,-1.34,0,"Berea"
-84.2867,37.5683,2023,1,15,15,53.58,0.69,0,"Berea"
-84.2867,37.5683,2023,1,15,16,48.56,2.43,0,"Berea"
-84.2867,37.5683,2023,1,15,17,43.86,3.91,0,"Berea"
-84.2867,37.5683,2023,1,15,18,42.78,4.81,0,"Berea"
-84.2867,37.5683,2023,1,15,19,43.41,5.31,0,"Berea"
-84.2867,37.5683,2023,1,15,20,49.61,4.99,0,"Berea"
-84.2867,37.5683,2023,1,15,21,76.62,2.72,0,"Berea"
-84.2867,37.5683,2023,1,15,22,70.54,-0.37,0,"Berea"
-84.2867,37.5683,2023,1,15,23,76.69,-1.84,0,"Berea"
-84.2867,37.5683,2023,1,16,0,79.85,-2.23,0,"Berea"
-84.2867,37.5683,2023,1,16,1,79.73,-2.31,0,"Berea"
-84.2867,37.5683,2023,1,16,2,79.03,-2.26,0,"Berea"
-84.2867,37.5683,2023,1,16,3,79.9,-2.35,0,"Berea"
-84.2867,37.5683,2023,1,16,4,82.68,-2.53,0,"Berea"
-84.2867,37.5683,2023,1,16,5,84.01,-2.27,0,"Berea"
-84.2867,37.5683,2023,1,16,6,84.64,-2.01,0.17,"Berea"
-84.2867,37.5683,2023,1,16,7,85.68,-2.07,0.17,"Berea"
-84.2867,37.5683,2023,1,16,8,86.24,-2.28,0.17,"Berea"
-84.2867,37.5683,2023,1,16,9,85.47,-2.18,0,"Berea"
-84.2867,37.5683,2023,1,16,10,84.84,-2.18,0,"Berea"
-84.2867,37.5683,2023,1,16,11,82.43,-1.49,0,"Berea"
-84.2867,37.5683,2023,1,16,12,82.49,-1.08,0,"Berea"
-84.2867,37.5683,2023,1,16,13,78.03,0.13,0,"Berea"
-84.2867,37.5683,2023,1,16,14,73.37,1.81,0,"Berea"
-84.2867,37.5683,2023,1,16,15,71.01,3.66,0,"Berea"
-84.2867,37.5683,2023,1,16,16,69.05,5.59,0,"Berea"
-84.2867,37.5683,2023,1,16,17,71.35,6.47,0.02,"Berea"
-84.2867,37.5683,2023,1,16,18,75.68,6.24,0.11,"Berea"
-84.2867,37.5683,2023,1,16,19,78.69,5.82,0.75,"Berea"
-84.2867,37.5683,2023,1,16,20,79.48,5.92,1.47,"Berea"
-84.2867,37.5683,2023,1,16,21,79.81,5.79,0.78,"Berea"
-84.2867,37.5683,2023,1,16,22,83.45,5.71,0.73,"Berea"
-84.2867,37.5683,2023,1,16,23,89.15,6.23,3.28,"Berea"
-84.2867,37.5683,2023,1,17,0,93.18,6.78,7.5,"Berea"
-84.2867,37.5683,2023,1,17,1,95.56,6.98,15.95,"Berea"
-84.2867,37.5683,2023,1,17,2,96.58,6.96,12.74,"Berea"
-84.2867,37.5683,2023,1,17,3,95.56,7.3,6.9,"Berea"
-84.2867,37.5683,2023,1,17,4,95.5,7.37,5.02,"Berea"
-84.2867,37.5683,2023,1,17,5,94.9,7.93,7.1,"Berea"
-84.2867,37.5683,2023,1,17,6,96.04,8.49,16.22,"Berea"
-84.2867,37.5683,2023,1,17,7,97.18,8.63,23.56,"Berea"
-84.2867,37.5683,2023,1,17,8,97.26,8.74,24.04,"Berea"
-84.2867,37.5683,2023,1,17,9,97.07,8.91,20.32,"Berea"
-84.2867,37.5683,2023,1,17,10,97.63,9.01,14.07,"Berea"
-84.2867,37.5683,2023,1,17,11,98.13,9.38,6.92,"Berea"
-84.2867,37.5683,2023,1,17,12,99.71,9.44,1.53,"Berea"
-84.2867,37.5683,2023,1,17,13,98.42,10.1,0.84,"Berea"
-84.2867,37.5683,2023,1,17,14,95.56,11.44,0.75,"Berea"
-84.2867,37.5683,2023,1,17,15,93.21,12.58,0.68,"Berea"
-84.2867,37.5683,2023,1,17,16,86.11,14.05,0.72,"Berea"
-84.2867,37.5683,2023,1,17,17,75.79,15.4,0.53,"Berea"
-84.2867,37.5683,2023,1,17,18,69.03,15.88,0.17,"Berea"
-84.2867,37.5683,2023,1,17,19,65.58,15.85,0.08,"Berea"
-84.2867,37.5683,2023,1,17,20,65.36,15.24,0.02,"Berea"
-84.2867,37.5683,2023,1,17,21,71.5,13.86,0.01,"Berea"
-84.2867,37.5683,2023,1,17,22,83.28,11.02,0,"Berea"
-84.2867,37.5683,2023,1,17,23,86.72,9.93,0,"Berea"
-84.2867,37.5683,2023,1,18,0,88.26,9.35,0,"Berea"
-84.2867,37.5683,2023,1,18,1,91.13,8.48,0,"Berea"
-84.2867,37.5683,2023,1,18,2,95.39,7.43,0,"Berea"
-84.2867,37.5683,2023,1,18,3,98.45,6.56,0,"Berea"
-84.2867,37.5683,2023,1,18,4,100,5.24,0,"Berea"
-84.2867,37.5683,2023,1,18,5,100,3.85,0,"Berea"
-84.2867,37.5683,2023,1,18,6,100,2.87,0,"Berea"
-84.2867,37.5683,2023,1,18,7,100,2.7,0,"Berea"
-84.2867,37.5683,2023,1,18,8,97.2,3.2,0,"Berea"
-84.2867,37.5683,2023,1,18,9,92.35,3.72,0,"Berea"
-84.2867,37.5683,2023,1,18,10,88.8,4.16,0.01,"Berea"
-84.2867,37.5683,2023,1,18,11,87.72,4.28,0.02,"Berea"
-84.2867,37.5683,2023,1,18,12,92.71,3.53,0.03,"Berea"
-84.2867,37.5683,2023,1,18,13,95.2,3.64,0.01,"Berea"
-84.2867,37.5683,2023,1,18,14,88.01,5.91,0,"Berea"
-84.2867,37.5683,2023,1,18,15,75.37,8.09,0,"Berea"
-84.2867,37.5683,2023,1,18,16,67.97,9.73,0,"Berea"
-84.2867,37.5683,2023,1,18,17,68.6,10.33,0,"Berea"
-84.2867,37.5683,2023,1,18,18,67.57,10.97,0,"Berea"
-84.2867,37.5683,2023,1,18,19,65.27,11.87,0,"Berea"
-84.2867,37.5683,2023,1,18,20,67.96,12.07,0,"Berea"
-84.2867,37.5683,2023,1,18,21,79.65,10.96,0,"Berea"
-84.2867,37.5683,2023,1,18,22,90.46,8.96,0,"Berea"
-84.2867,37.5683,2023,1,18,23,89.95,8.97,0.14,"Berea"
-84.2867,37.5683,2023,1,19,0,92.34,8.97,0.87,"Berea"
-84.2867,37.5683,2023,1,19,1,94.22,9.32,1.61,"Berea"
-84.2867,37.5683,2023,1,19,2,95.71,10.1,1.19,"Berea"
-84.2867,37.5683,2023,1,19,3,95.69,10.83,0.53,"Berea"
-84.2867,37.5683,2023,1,19,4,95.61,11.48,0.16,"Berea"
-84.2867,37.5683,2023,1,19,5,96.02,12.1,0.37,"Berea"
-84.2867,37.5683,2023,1,19,6,96.57,12.66,5.71,"Berea"
-84.2867,37.5683,2023,1,19,7,96.84,13.07,42.03,"Berea"
-84.2867,37.5683,2023,1,19,8,96.66,13.57,67.77,"Berea"
-84.2867,37.5683,2023,1,19,9,95.62,14.62,58.5,"Berea"
-84.2867,37.5683,2023,1,19,10,97.55,14.45,39.93,"Berea"
-84.2867,37.5683,2023,1,19,11,98.38,13.96,15.06,"Berea"
-84.2867,37.5683,2023,1,19,12,94.15,13.13,21.9,"Berea"
-84.2867,37.5683,2023,1,19,13,87.9,12.1,2.49,"Berea"
-84.2867,37.5683,2023,1,19,14,79.8,12.84,0.35,"Berea"
-84.2867,37.5683,2023,1,19,15,70.72,14.43,0.03,"Berea"
-84.2867,37.5683,2023,1,19,16,60.19,15.79,0,"Berea"
-84.2867,37.5683,2023,1,19,17,51.04,16.55,0,"Berea"
-84.2867,37.5683,2023,1,19,18,45.21,16.76,0,"Berea"
-84.2867,37.5683,2023,1,19,19,42.38,16.39,0.01,"Berea"
-84.2867,37.5683,2023,1,19,20,45.83,15.53,0.18,"Berea"
-84.2867,37.5683,2023,1,19,21,55.09,13.92,0.26,"Berea"
-84.2867,37.5683,2023,1,19,22,66.23,11.07,0.21,"Berea"
-84.2867,37.5683,2023,1,19,23,72.43,8.07,0.04,"Berea"
-84.2867,37.5683,2023,1,20,0,75.45,5.97,0.02,"Berea"
-84.2867,37.5683,2023,1,20,1,78.89,4.89,0.19,"Berea"
-84.2867,37.5683,2023,1,20,2,81.87,4.31,0.38,"Berea"
-84.2867,37.5683,2023,1,20,3,84.47,3.81,0.59,"Berea"
-84.2867,37.5683,2023,1,20,4,87.24,3.3,1.4,"Berea"
-84.2867,37.5683,2023,1,20,5,90,2.8,2.32,"Berea"
