GO:0034704	calcium channel complex	108019716
GO:0034709	methylosome	108008488 108021336
GO:0034715	pICln-Sm protein complex	108007280 108008092 108008332 108008488 108008488 108016026 108018938
GO:0034719	SMN-Sm protein complex	108007280 108008092 108011127
GO:0034720	obsolete histone H3-K4 demethylation	108006230
GO:0034722	gamma-glutamyl-peptidase activity	108007494 108007501
GO:0034727	piecemeal microautophagy of the nucleus	108006072 108006975 108007276 108007994 108013211 108018176
GO:0034728	nucleosome organization	108004682 108018466 108019888
GO:0034729	obsolete histone H3-K79 methylation	108016010 108016010
GO:0034736	cholesterol O-acyltransferase activity	108007971
GO:0034751	aryl hydrocarbon receptor complex	108004940 108005318 108005440 108005907 108011555
GO:0034765	regulation of monoatomic ion transmembrane transport	108005228 108011028 108011101 108021505
GO:0034772	obsolete histone H4-K20 dimethylation	108016819
GO:0034967	Set3 complex	108012901
GO:0034968	obsolete histone lysine methylation	108004924 108014422 108016862 108016923 108018316
GO:0034969	obsolete histone arginine methylation	108009345
GO:0034974	Swi5-Swi2 complex	108005863
GO:0034975	protein folding in endoplasmic reticulum	108006612 108007707 108010758 108010758 108017454 108018792 108021118 118877799 118878009
GO:0034976	response to endoplasmic reticulum stress	108007266 108009969 108009990 108014252 108017127 108021687
GO:0034979	NAD-dependent protein lysine deacetylase activity	108015034
GO:0034982	mitochondrial protein processing	108008594 108013426 108015318
GO:0034986	iron chaperone activity	108016761
GO:0034993	meiotic nuclear membrane microtubule tethering complex	108018141 108020972 108021033
GO:0034998	obsolete oligosaccharyltransferase I complex	108006671 108006671
GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	108015410 108017076
GO:0035020	regulation of Rac protein signal transduction	108015968
GO:0035023	regulation of Rho protein signal transduction	108007628 108016290 108017459 108020228 108020950 108021334
GO:0035025	positive regulation of Rho protein signal transduction	108010949 108012691 108016976
GO:0035032	phosphatidylinositol 3-kinase complex, class III	108007207
GO:0035035	histone acetyltransferase binding	118877700
GO:0035060	brahma complex	108012034 108016262
GO:0035064	obsolete methylated histone binding	108004837 108004853 108005973 108006991 108007700 108008101 108008263 108008725 108009358 108011394 108011972 108012901 108012923 108013393 108015362 108015401 108016873 108017727 108017831 108017965 108019617 118878281 136116639 136117256
GO:0035065	obsolete regulation of histone acetylation	108006087 108017441
GO:0035076	ecdysone receptor signaling pathway	108019790
GO:0035082	axoneme assembly	108009132 108012043 108012043 108013864 139354086 139354205
GO:0035091	phosphatidylinositol binding	108004692 108004692 108005438 108005438 108007992 108009400 108009493 108009501 108009501 108010756 108011139 108011932 108013157 108013498 108013498 108013708 108015172 108015410 108016573 108016586 108017383 108017990 108018621 108019782 108019871 108021059 108021533 108021533 108021558
GO:0035092	sperm DNA condensation	108005260 108005761 108009171 108012721 108013698 108013699 108016711 108016712 108016714 108016717 108016722 118878326 118878363 136116464 136116471 139353438
GO:0035097	histone methyltransferase complex	108006381 108006381 108020231 108020356
GO:0035098	ESC/E(Z) complex	108004885 108011491 108012236 108013266 108013669 108018087 108021367
GO:0035099	hemocyte migration	108007523 108021185
GO:0035100	ecdysone binding	108019790
GO:0035101	FACT complex	108010065 108013402
GO:0035102	PRC1 complex	108005625 108007642 108013393 108016746 108016747 108018108
GO:0035145	exon-exon junction complex	108009820 108009820 108009881 108010049 108013866 108013866 108019070
GO:0035148	tube formation	108016084
GO:0035151	regulation of tube size, open tracheal system	108011935 108012421 108016589
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	108005670 108009340 108011377 108011865 108012277 108018125 108019749
GO:0035196	miRNA processing	108005653
GO:0035197	siRNA binding	108012734 108013839 108015085 108015247 108019046 108021374 118877869 118878272
GO:0035198	miRNA binding	108005670 108011377 108019749
GO:0035226	glutamate-cysteine ligase catalytic subunit binding	108005985
GO:0035229	positive regulation of glutamate-cysteine ligase activity	108005985
GO:0035235	ionotropic glutamate receptor signaling pathway	108016232
GO:0035237	corazonin receptor activity	108013575
GO:0035243	protein-arginine omega-N symmetric methyltransferase activity	108006050
GO:0035246	peptidyl-arginine N-methylation	108009345
GO:0035248	alpha-1,4-N-acetylgalactosaminyltransferase activity	108021472 118877932
GO:0035249	synaptic transmission, glutamatergic	108005596 108007032 108007365 108011995 108013538 108013611 108014284 108015295 108017428 108019422 108020331 108021712 108021718
GO:0035250	UDP-galactosyltransferase activity	139355007
GO:0035251	UDP-glucosyltransferase activity	108005966 108005967
GO:0035252	UDP-xylosyltransferase activity	108005047 108005966 108005967
GO:0035253	ciliary rootlet	108013190 108014675
GO:0035255	ionotropic glutamate receptor binding	108009307
GO:0035256	G protein-coupled glutamate receptor binding	108021313 108021313
GO:0035259	nuclear glucocorticoid receptor binding	108021115
GO:0035267	NuA4 histone acetyltransferase complex	108004837 108005870 108007197 108008157 108008541 108009255 108011487 108012039 108015131 108018104 108021651 118877399 118877514 139354930
GO:0035269	protein O-linked glycosylation via mannose	108006414 108009160 108009819 108009940 108015533 108016393 108016863 108021255 108021700
GO:0035275	dibutyl phthalate binding	108010668 108018995
GO:0035278	miRNA-mediated gene silencing by inhibition of translation	108020377
GO:0035299	inositol-1,3,4,5,6-pentakisphosphate 2-kinase activity	108010253 108010253
GO:0035303	regulation of dephosphorylation	108006353 108018514
GO:0035307	obsolete positive regulation of protein dephosphorylation	108012521 108012521 108016907 108020473 108020473
GO:0035308	obsolete negative regulation of protein dephosphorylation	108009291 108013126
GO:0035312	5'-3' DNA exonuclease activity	108013930 108013930 108016276
GO:0035317	imaginal disc-derived wing hair organization	108008927
GO:0035325	Toll-like receptor binding	108009325
GO:0035329	hippo signaling	108005605 108008368 108012158 108019094 108019094 108020513
GO:0035330	regulation of hippo signaling	108013512 108013878 108014990
GO:0035331	negative regulation of hippo signaling	108006518 108017296
GO:0035332	positive regulation of hippo signaling	108020163 108021381
GO:0035335	peptidyl-tyrosine dephosphorylation	108013331 108016748
GO:0035336	long-chain fatty-acyl-CoA metabolic process	108008247 108008362 108009839 108010155 108011136 108012016 108012702 108015581 108015657 108015662 108015669 108016916 108017959 108018345 108018380 108018713 108018714 108019746 108019800 118877555 139352187
GO:0035339	obsolete SPOTS complex	108017615
GO:0035368	selenocysteine insertion sequence binding	108013199
GO:0035371	microtubule plus-end	108006856 108007701 108008967 108010671 108013324 108013725 108014562 108015216 108017797 108018159 108019231 108019729 108020240 118878373 118878374
GO:0035372	protein localization to microtubule	108006856 108007701 108017797 108018159 108019231 108020240 118878373 118878374
GO:0035385	Roundabout signaling pathway	108009814
GO:0035418	protein localization to synapse	108009368
GO:0035434	copper ion transmembrane transport	108006092 108006092 108012152 108012152 108015205 108015205
GO:0035435	phosphate ion transmembrane transport	108006986 108008440 108009898 108013934 108015532 108015534 108018303 108019679 118877920
GO:0035438	cyclic-di-GMP binding	108008351 108008351
GO:0035459	vesicle cargo loading	108019707
GO:0035493	SNARE complex assembly	108021267
GO:0035494	SNARE complex disassembly	108005315 108005742 108020105
GO:0035497	cAMP response element binding	108009474 108011357
GO:0035498	carnosine metabolic process	108016935
GO:0035513	oxidative RNA demethylation	108018978
GO:0035515	oxidative RNA demethylase activity	108018978
GO:0035516	broad specificity oxidative DNA demethylase activity	108018978
GO:0035517	PR-DUB complex	108009643
GO:0035518	obsolete histone H2A monoubiquitination	108006659
GO:0035523	protein K29-linked deubiquitination	108017198
GO:0035529	NADH pyrophosphatase activity	108019141
GO:0035552	obsolete oxidative single-stranded DNA demethylation	108018978
GO:0035556	intracellular signal transduction	108004844 108004870 108004950 108005082 108005126 108005177 108005229 108005376 108005381 108005554 108005621 108005624 108005844 108006055 108006301 108006327 108006327 108006529 108006904 108006947 108007464 108007729 108008901 108008963 108009198 108009201 108009243 108009433 108009537 108009718 108009718 108009754 108009850 108009900 108010025 108011050 108011102 108011162 108011166 108011371 108011413 108011645 108011767 108011912 108011923 108011924 108011925 108011938 108011978 108011980 108012278 108012599 108012888 108012978 108013007 108013038 108013105 108013238 108013259 108013262 108013541 108013597 108013766 108013811 108014587 108014722 108014894 108014920 108015431 108015549 108015785 108016188 108016458 108016536 108016577 108016748 108016885 108016902 108016912 108016985 108017545 108018029 108018235 108019092 108019439 108019531 108019713 108019803 108019871 108020092 108020302 108020545 108020638 108021207 108021327 108021444 108021465 139354775 139354878
GO:0035567	non-canonical Wnt signaling pathway	108004731 108013488 108015419 118876780
GO:0035591	signaling adaptor activity	108009618 108012908 108013181 108016036 108017206 108020343 108021008
GO:0035596	methylthiotransferase activity	108020552
GO:0035598	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase activity	108009673 108009673
GO:0035600	tRNA methylthiolation	108009673 108009673
GO:0035610	protein side chain deglutamylation	108017248
GO:0035612	AP-2 adaptor complex binding	108011636 108018477
GO:0035613	RNA stem-loop binding	108018834
GO:0035615	clathrin adaptor activity	108014429 108015788 108016877 108017477 108020474 108020490 108020874 108020874 118877437
GO:0035621	ER to Golgi ceramide transport	108013086
GO:0035657	eRF1 methyltransferase complex	108007278
GO:0035658	Mon1-Ccz1 complex	108006187 108013289 108014524
GO:0035694	mitochondrial protein catabolic process	108016461
GO:0035695	mitophagy by internal vacuole formation	108016461
GO:0035720	intraciliary anterograde transport	108007660
GO:0035721	intraciliary retrograde transport	108010314 108011848 108012344 108013626 108014295 108020284 108021122
GO:0035725	sodium ion transmembrane transport	108005307 108005430 108005763 108006903 108007554 108007560 108007590 108008114 108008144 108008272 108008654 108008759 108008896 108008971 108009024 108009124 108009330 108009732 108009802 108009858 108009987 108010247 108011109 108011499 108011707 108011794 108012418 108012652 108013130 108013269 108013411 108016237 108016698 108016840 108016906 108017679 108017680 108017932 108018005 108018023 108018089 108018142 108018359 108018416 108019178 108019220 108020419 108020445 108020462 108020921 108021072 108021460 108021614 108021814 118877916 118877917 118878006 118878093
GO:0035735	intraciliary transport involved in cilium assembly	108007660 108008535 108011848
GO:0035770	ribonucleoprotein granule	108020520
GO:0035859	Seh1-associated complex	108016036 108019722
GO:0035861	site of double-strand break	108005067 108005231 108005936 108006406 108007768 108008312 108009605 108018485 108020607
GO:0035869	ciliary transition zone	108004742 108006200 108007238 108007973 108007975 108009057 108012010 108013625 108014277 139353473
GO:0035925	mRNA 3'-UTR AU-rich region binding	108005465 108009204 108013069
GO:0035965	cardiolipin acyl-chain remodeling	108019819
GO:0035970	peptidyl-threonine dephosphorylation	108008799 108016779 108016889 108019064 108019460 108021254
GO:0035971	peptidyl-histidine dephosphorylation	108006295 108019303 108019304 108019305
GO:0035973	aggrephagy	108021128
GO:0035999	tetrahydrofolate interconversion	108007395 108009679 108010923 108011135 108011135 108011560
GO:0036002	pre-mRNA binding	108011660
GO:0036020	endolysosome membrane	108004949
GO:0036038	MKS complex	108005253 108012010 108012010 108018728 139354560
GO:0036064	ciliary basal body	108005108 108005538 108005847 108005919 108007660 108008841 108009155 108009864 108009917 108011848 108012285 108012645 108014277 108014593 108014675 108014984 108016704 108017312 108018350 108018583 108018619 108018625 108019642 108019653 108020284 108021021 108021227 108021504
GO:0036065	fucosylation	108006411
GO:0036066	protein O-linked glycosylation via fucose	108006090 108010106 108010106 108016579
GO:0036071	N-glycan fucosylation	108005467
GO:0036085	GDP-fucose import into Golgi lumen	108006090
GO:0036089	cleavage furrow formation	108019161
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	108009581 108015410 108017076
GO:0036122	BMP binding	108010168 108019182 118877663
GO:0036126	sperm flagellum	108009155 108018625 108021495
GO:0036156	inner dynein arm	108005769
GO:0036157	outer dynein arm	108007900 108009939 108010702 108018992 118876896
GO:0036158	outer dynein arm assembly	108005087 108006708 108007900 108009939 108010329 108010702 108011174 108014675 108018789 108018992
GO:0036159	inner dynein arm assembly	108005769 108006708 108011174 108018789 108018804 118876896
GO:0036211	protein modification process	108006670 108009824 108010920 108016238 108016247 108016247 108017899
GO:0036228	protein localization to nuclear inner membrane	108008314 108021073
GO:0036261	7-methylguanosine cap hypermethylation	108018604
GO:0036265	RNA (guanine-N7)-methylation	108015376 108015376 108016754
GO:0036297	interstrand cross-link repair	108006665 108010429 108012681 108012740 108013938 108016276 108016725 108017037 108019428 108019730 108020145 118877470 118878224 118878254 139353453
GO:0036353	obsolete histone H2A-K119 monoubiquitination	108005625
GO:0036371	protein localization to T-tubule	108013007
GO:0036374	glutathione hydrolase activity	108005475 108006284 108010424 108016681
GO:0036376	sodium ion export across plasma membrane	108008702 108010747 108010749 108018387 108020430 108020696 108020994 108021156 108021514
GO:0036396	RNA N6-methyladenosine methyltransferase complex	108005417 108009678 108014946 108015751
GO:0036402	proteasome-activating activity	108004727 108007852 108010558 108014686 108015348 108015375 108017247 108017500 108017927
GO:0036424	L-phosphoserine phosphatase activity	108013068 108013068
GO:0036435	K48-linked polyubiquitin modification-dependent protein binding	108006819 108019258
GO:0036444	calcium import into the mitochondrion	108006183 108006183 108012789 108012789 108013141 108015591 108019410 108021404
GO:0036449	microtubule minus-end	108009074
GO:0036464	cytoplasmic ribonucleoprotein granule	108009266 118877691
GO:0036465	synaptic vesicle recycling	108009481
GO:0036498	IRE1-mediated unfolded protein response	108015590
GO:0036503	ERAD pathway	108007832 108010736
GO:0038007	netrin-activated signaling pathway	108018098
GO:0038023	signaling receptor activity	108006225 108006358 108006964 108006964 108007471 108007632 108008179 108008180 108008383 108008804 108009237 108009429 108009445 108009920 108010271 108010859 108011049 108011198 108012003 108012192 108012473 108012512 108012640 108013990 108015083 108015605 108015638 108016941 108016949 108018288 108018409 108019076 108019326 108019681 108019970 108020333 108020333 108020349 108020349 108020982 108021058 108021095 108021461 118879010 136116914 136117810 139352203 139352315 139353310 139355161 139355177 139355190 139355191
GO:0038039	G protein-coupled receptor heterodimeric complex	108021108 108021155 118877629
GO:0038060	nitric oxide-cGMP-mediated signaling	108004915 108004937 108014222
GO:0038061	non-canonical NF-kappaB signal transduction	108013834 108020895
GO:0038098	sequestering of BMP from receptor via BMP binding	118877663
GO:0038166	angiotensin-activated signaling pathway	108005480 108005480
GO:0038202	TORC1 signaling	108004593 108012902
GO:0038203	TORC2 signaling	108010075 108014568 108015192
GO:0040001	establishment of mitotic spindle localization	108014811 108014811
GO:0040011	locomotion	108013385 108016479 108018381 108021825
GO:0040031	snRNA modification	108004868 108019837
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	108007183
GO:0040038	polar body extrusion after meiotic divisions	108019161
GO:0042026	protein refolding	108004746 108004746 108006847 108006847 108006877 108007064 108007064 108010152 108011968 108012554 108012564 108012601 108013328 108013329 108013330 108013578 108013579 108015336 108017046 108017046 108017903 108018300 139353295
GO:0042030	ATPase inhibitor activity	108006823 108008792 108009036
GO:0042038	peptidyl-histidine methylation, to form tele-methylhistidine	108009338
GO:0042043	neurexin family protein binding	108008383 108013990 108014529 108019326 108019970 108021095
GO:0042048	olfactory behavior	108010668 108018995
GO:0042051	compound eye photoreceptor development	108007724 108009784 108012565
GO:0042052	rhabdomere development	108013063
GO:0042054	histone methyltransferase activity	108017494 108018316
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	108016614 108021271
GO:0042060	wound healing	108014249
GO:0042063	gliogenesis	108013049 139352175
GO:0042065	glial cell growth	108020921
GO:0042073	intraciliary transport	108005000 108006879 108009201 108009657 108010883 108010883 108011592 108011984 108012107 108012645 108017702 108018583 108021227
GO:0042078	germ-line stem cell division	108006354 108006814 108016785 108019232
GO:0042127	regulation of cell population proliferation	108007806 108009318 108017611
GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity	108021396 108021396
GO:0042134	rRNA primary transcript binding	108005011 108021212
GO:0042138	meiotic DNA double-strand break formation	108005067 108008966
GO:0042144	vacuole fusion, non-autophagic	108006983
GO:0042147	retrograde transport, endosome to Golgi	108006277 108006954 108007453 108008342 108009426 108009426 108010151 108010840 108013305 108013358 108015412 108016783 108017208 108017513 108019699 108019883 108020212 108020261 108020904 108021035 108021035 108021344 108021484 108021484 118877610 118879697
GO:0042148	DNA strand invasion	108008644 108010437 108011710 108019454
GO:0042149	cellular response to glucose starvation	108017831
GO:0042157	lipoprotein metabolic process	108021617
GO:0042162	telomeric DNA binding	108005483 108005483 108006607 108010624 108010624 108020857
GO:0042167	heme catabolic process	108011722
GO:0042171	lysophosphatidic acid acyltransferase activity	108009686 108014961
GO:0042176	regulation of protein catabolic process	108007236 108012235 108021197
GO:0042246	tissue regeneration	108008077 108008077 108012480 108012480 108020703 108020703
GO:0042254	ribosome biogenesis	108005903 108006674 108006850 108006850 108007432 108008096 108008316 108008316 108008606 108008606 108009177 108010627 108011422 108011422 108013144 108013144 108013469 108013683 108015324 108016520 108019221 108020354 108020354 108021253 108021253
GO:0042255	ribosome assembly	108011497
GO:0042256	cytosolic ribosome assembly	108008454 108009468 108009468 108011297 108013469
GO:0042264	peptidyl-aspartic acid hydroxylation	108009927
GO:0042273	ribosomal large subunit biogenesis	108008290 108009319 108010048 108010639 108010791 108010864 108010958 108011422 108011497 108015967 108016061 108016264 108016791 108020720 108021213 139352168
GO:0042274	ribosomal small subunit biogenesis	108009081 108009517 108009517 108012446 108013456 108015382 108015967 108016485
GO:0042276	error-prone translesion synthesis	108007768 108011428 108013576 108013576
GO:0042277	peptide binding	108005716 108007141 108007195 108007196 108007224 108007234 108007235 108007747 108007757 108008267 108012832 108013852 108014385 108014386 108014395 108014396 108016115 108020074 108020209 108020220 108020225 108021586 118878584
GO:0042281	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	108007580
GO:0042283	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	108016883
GO:0042284	sphingolipid delta-4 desaturase activity	108019389 108019389 139354936 139354936
GO:0042287	MHC protein binding	108013407
GO:0042292	URM1 activating enzyme activity	108016319
GO:0042302	structural constituent of cuticle	108019657
GO:0042325	regulation of phosphorylation	108021315 108021315
GO:0042326	negative regulation of phosphorylation	108016907
GO:0042327	positive regulation of phosphorylation	108012930
GO:0042330	taxis	108010331
GO:0042371	vitamin K biosynthetic process	108021053
GO:0042373	vitamin K metabolic process	108008911 108008911
GO:0042383	sarcolemma	108006263 108009498 108015170 108018359 108018718 108019716
GO:0042391	regulation of membrane potential	108004795 108005330 108006426 108009334 108009518 108010870 108011396 108011881 108012887 108012968 108014169 108014177 108014711 108015077 108015170 108015189 108016232 108016593 108016639 108017582 108017645 108018039 108018807 108018853 108018926 108018976 108020196 108021510 139353246
GO:0042392	sphingosine-1-phosphate phosphatase activity	108008801
GO:0042393	histone binding	108004682 108004885 108005000 108005347 108005787 108007976 108009063 108009997 108010047 108010065 108010659 108010723 108011494 108012022 108012202 108012221 108013767 108013841 108014309 108014354 108014354 108014379 108015027 108015131 108015230 108015405 108015516 108015524 108016604 108016746 108016747 108016855 108016888 108017455 108017563 108017936 108017941 108018466 108018554 108018954 108019105 108019888 108020162 108020770 108021051 108021213 108021651 108021717 139352173 139353270
GO:0042407	cristae formation	108004811 108009119 108009418 108011346 108012044 108014803 108014803 108019083
GO:0042420	dopamine catabolic process	108007427 108018944 118877277
GO:0042421	norepinephrine biosynthetic process	108007427 108018944 118877277
GO:0042427	serotonin biosynthetic process	108013382 108013569
GO:0042450	L-arginine biosynthetic process via ornithine	108018899 108018899
GO:0042500	aspartic endopeptidase activity, intramembrane cleaving	108013190 108013190 108015522 108015522 108021624 108021624
GO:0042541	hemoglobin biosynthetic process	108008328
GO:0042542	response to hydrogen peroxide	108007869 108015929
GO:0042543	obsolete protein N-linked glycosylation via arginine	118877651
GO:0042554	superoxide anion generation	108009709
GO:0042555	MCM complex	108004747 108004747 108006112 108006112 108006462 108006462 108012450 108012450 108014583 108015253 108015253 108017778 108017778
GO:0042562	hormone binding	108005384 108006561 108014963 108016740
GO:0042565	RNA nuclear export complex	108015315
GO:0042574	retinal metabolic process	108017552
GO:0042586	peptide deformylase activity	108010929 108010929 108018754 108018754
GO:0042593	glucose homeostasis	108006114 108016422 108017545
GO:0042594	response to starvation	108005305 108006975 108007276 108018126 108018203
GO:0042600	egg chorion	108004741 108012650 108012664 108013257
GO:0042602	riboflavin reductase (NADPH) activity	108016218
GO:0042626	ATPase-coupled transmembrane transporter activity	108016432
GO:0042632	cholesterol homeostasis	108004815 108007971 108015432 108020980
GO:0042645	mitochondrial nucleoid	108007670 108014814 108016261
GO:0042709	succinate-CoA ligase complex	108012528 108018450
GO:0042719	mitochondrial intermembrane space chaperone complex	108015006
GO:0042720	mitochondrial inner membrane peptidase complex	108008379 108019144
GO:0042721	TIM22 mitochondrial import inner membrane insertion complex	108005697 108018990 108018990
GO:0042732	D-xylose metabolic process	108013092 108020215 108021349
GO:0042734	presynaptic membrane	108010247 108011396 108012968 108014531 108018342 108019327 108020331 108021079 108021532
GO:0042742	defense response to bacterium	108009529 108009556 108009723 108017332 108017894 108019663 108021539 136116514
GO:0042744	hydrogen peroxide catabolic process	108005172 108007161 108007869 108014256 108015929 108015929 108017339 118877729
GO:0042752	regulation of circadian rhythm	108020566
GO:0042759	long-chain fatty acid biosynthetic process	108017227
GO:0042760	very long-chain fatty acid catabolic process	108013728 108020410
GO:0042761	very long-chain fatty acid biosynthetic process	108005609 108005617 108006806 108009604 108011622 108011633 108012186 108012188 108012193 108012198 108014597 108016205 108016207 108016209 108016212 108017057 108017445 108018024 108018025 108021247 118876772
GO:0042765	GPI-anchor transamidase complex	108005435 108005435 108005569 108011110 108011110 108016438 108016438 108016645 108016645
GO:0042773	ATP synthesis coupled electron transport	108007447 108007447 108016830 108016830 108019187
GO:0042775	mitochondrial ATP synthesis coupled electron transport	108016552
GO:0042776	proton motive force-driven mitochondrial ATP synthesis	108004921 108008639 108013920 108014633 108019202 108020422
GO:0042780	tRNA 3'-end processing	108014466
GO:0042781	3'-tRNA processing endoribonuclease activity	108009010
GO:0042788	obsolete polysomal ribosome	108006567 108016984 108019788 108020294
GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	108013943
GO:0042791	5S class rRNA transcription by RNA polymerase III	108020587
GO:0042795	snRNA transcription by RNA polymerase II	108005788 108014578 108016363 108019712
GO:0042796	snRNA transcription by RNA polymerase III	108014578 108016363 108019712
GO:0042797	tRNA transcription by RNA polymerase III	108011493 108012430 108015621 108016256
GO:0042799	histone H4K20 methyltransferase activity	108014422 108014422 108016819 108016819 108017486 108017486
GO:0042800	histone H3K4 methyltransferase activity	108006381 108006381 108010673 108016855 108017041 108017041 108017936 118878644 118878644 136117477 136117477 139352173 139352997 139352997 139353006 139353006
GO:0042802	identical protein binding	108005223 108006268 108006268 108008071 108009662 108010848 108011321 108011321 108013361 108019344
GO:0042803	protein homodimerization activity	108008262 108009225 108009852 108011135 108013881 108016500 108018011 108019626 108019626 108019668 108020514 139352948 139353886 139353911 139353951
GO:0042805	actinin binding	108005002
GO:0042813	Wnt receptor activity	108004731 108012833 108013488 108015419 108019728 108019728 118876780
GO:0042823	pyridoxal phosphate biosynthetic process	108006125 108013813 108019110
GO:0042826	histone deacetylase binding	108005191 108005730 108007724 108009072 108009784 108012565 108015386 108017772
GO:0042834	peptidoglycan binding	108006672 108006676 108006868 108010615 108016787 108019667 108019672 139352533
GO:0042908	xenobiotic transport	108019735 139352153
GO:0042910	xenobiotic transmembrane transporter activity	108019735 139352153
GO:0042923	neuropeptide binding	108009145 108015991 108019986
GO:0042953	lipoprotein transport	108021816
GO:0042981	regulation of apoptotic process	108005113 108008132 108008311 108008421 108009225 108009225 108009326 108010243 108010243 108011449 108013175 108015346 108016204 108018011 108018011 108021480 139353877
GO:0042985	negative regulation of amyloid precursor protein biosynthetic process	108021081
GO:0042987	amyloid precursor protein catabolic process	108013190
GO:0042988	X11-like protein binding	108020396
GO:0042989	obsolete sequestering of actin monomers	108017207 139354944
GO:0042994	obsolete cytoplasmic sequestering of transcription factor	108008076
GO:0042995	cell projection	108005740 108005837 108006953 108007072 108012374 108012870 108015775 108016643 108016809 108021546
GO:0043001	Golgi to plasma membrane protein transport	108005315 108007966 108013278 108015849 108016661 108020105 108021470
GO:0043005	neuron projection	108004656 108004795 108004844 108005126 108005323 108006308 108006324 108006364 108006426 108007298 108007747 108007757 108009145 108009368 108009518 108009779 108009788 108009858 108009923 108010247 108010870 108011228 108011881 108012866 108012887 108013130 108013569 108013617 108014169 108014177 108014292 108014479 108014711 108014865 108014897 108015077 108015189 108015359 108015991 108016232 108016639 108016807 108016807 108016887 108017219 108017582 108017645 108018039 108018150 108018250 108018807 108018853 108018890 108018926 108018976 108019526 108019986 108020196 108020400 108020419 108021192 108021221 108021510 108021627 108021679 108021698 108021783 139353246 139353290 139353291 139354159 139354765 139355114
GO:0043014	alpha-tubulin binding	108008342 108008967 108009283 108010329 108018071 108019225
GO:0043015	gamma-tubulin binding	108005361 108005361 108005770 108005770 108008342 108013721 108013721 108014089 108014663 108014663 108015345 108015345 108015801 108015801 108019729 108021282 108021282 108021504 108021676
GO:0043020	NADPH oxidase complex	108009709
GO:0043021	ribonucleoprotein complex binding	108008316 108013199 108021011
GO:0043022	ribosome binding	108005426 108008303 108008310 108008485 108008485 108008731 108008753 108009211 108009715 108010056 108010330 108011297 108012000 108012115 108012866 108012898 108012898 108013076 108013473 108014865 108015497 108017624 108019065 108021459 139353290 139353291
GO:0043023	ribosomal large subunit binding	108009468 108010670 108012505 108013529 108016826 108017669
GO:0043024	ribosomal small subunit binding	108007118 108011573 108013229 108019878
GO:0043025	neuronal cell body	108004656 108005593 108008257 108008259 108008273 108008532 108008537 108009006 108009368 108009593 108009779 108009788 108010686 108011040 108011348 108011805 108012670 108012672 108012988 108013143 108013190 108013200 108013298 108013588 108013596 108013710 108013881 108014244 108014433 108014918 108015352 108015416 108015912 108016151 108016168 108016174 108016175 108016177 108016582 108016595 108016739 108016887 108017387 108017600 108017782 108018189 108019509 108019510 108019512 108020919 108021350 108021376
GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	108014025 108017774
GO:0043029	T cell homeostasis	108018514
GO:0043035	chromatin insulator sequence binding	108008232 108008821 108009282 108009634 108009664 108010604 108011520 108013669 108015044 108016958 108017585 108018972 108019306 118877899 118878143 118878410 136116924 139352164
GO:0043039	tRNA aminoacylation	108018946
GO:0043041	amino acid activation for nonribosomal peptide biosynthetic process	108021405
GO:0043047	single-stranded telomeric DNA binding	108006084 108010210 108018516
GO:0043048	dolichyl monophosphate biosynthetic process	108017960
GO:0043065	positive regulation of apoptotic process	108005605 108009754 108012158 108013467 108013467 108014439 108015538 108016912
GO:0043066	negative regulation of apoptotic process	108006236 108009404 108010015 108013186 108013190 108013200 108014025 108014269 108015330 108017774 108018045 108021180 108021201 108021371
GO:0043085	positive regulation of catalytic activity	108005517 108005517 108010223 108010223
GO:0043087	regulation of GTPase activity	108004683 108006422 108006422 108013262 108014942 108014953 108015225 108015393 108016305 108016831 108016938 108017622 108019122 108020382 108021262
GO:0043111	replication fork arrest	108014003 108018464 108019388
GO:0043113	receptor clustering	108009694 108010888 108013417 108014292 108016807
GO:0043122	regulation of canonical NF-kappaB signal transduction	108009727 108019166
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	108005952 108009325 108010575 108015332 108019064
GO:0043124	negative regulation of canonical NF-kappaB signal transduction	108019064
GO:0043130	ubiquitin binding	108006670 108007976 108008266 108008353 108009200 108009746 108009817 108010587 108012108 108012394 108012557 108012557 108013157 108013512 108014316 108015001 108015172 108015762 108016368 108016573 108016573 108017977 108018209 108018641 108019149 108019149 108020423 108020928 108021059 108021224 108021391 108021717
GO:0043137	DNA replication, removal of RNA primer	108019816 108020958 139352835 139353731 139353747 139354008 139354140 139354415 139354742 139354987
GO:0043138	3'-5' DNA helicase activity	108006112 108006462 108007248 108007248 108010966 108013247 108013265 108013508 108017037 108017037
GO:0043139	5'-3' DNA helicase activity	108005370
